territory_id,state,year,x3_farming,x4_non_vegetated_area,x1_forest,x2_non_forest_natural_formation,x5_water,non_observed
1500404,PA,2008,130380.567763309,522.32498374023,2117872.30672952,44919.3210834165,70695.272167201,
1500404,PA,2009,133077.431509543,524.111935540767,2112918.78395848,45344.6849805537,72524.7803430488,
1500404,PA,2010,133058.140142566,539.658364941397,2122854.02524246,44874.1940757993,63063.7749014008,
1500404,PA,2011,144188.162856316,555.919590515128,2108187.89301478,47866.6527563114,63591.1645092293,
1500404,PA,2012,149380.920080709,560.386971618644,2100462.02444982,48877.4738738709,65108.9873511432,
1500404,PA,2013,145474.223378066,582.187735607905,2102069.43381132,45303.4539704776,70960.4938316744,
1500404,PA,2014,152324.482456618,582.545123504634,2094734.27662588,47281.2036539124,69467.2848672159,
1500404,PA,2015,152523.326349046,582.455780255122,2094682.59097977,51250.4391384644,65350.9804795692,
1500404,PA,2016,163604.863414073,623.823701568605,2087095.95738519,54189.5842712149,58875.5639550684,
1500404,PA,2017,162746.517080234,629.452595251466,2083122.05775885,50473.7131496024,67418.0521431944,
1500404,PA,2018,170173.800778145,670.999097906493,2076483.99748583,51953.842991252,65107.1523740126,
1500404,PA,2019,164840.457446001,672.339306036375,2079220.09227175,52627.5604832939,67029.3432200646,
1500503,PA,2000,58008.5831211727,584.627818151855,6976149.35298851,151567.577187537,105323.986008356,2.85978927001953
1500503,PA,2001,63484.4982119291,589.0969894104,6966019.83241124,159312.219041313,102228.301828968,3.0384301940918
1500503,PA,2002,57086.4370343578,592.493147009277,6977079.70570442,155271.79935999,101603.959839409,2.59182783813477
1500503,PA,2003,48400.8918050037,597.409414477539,6984564.68351881,153360.219428501,104710.922974224,2.85977197265625
1500503,PA,2004,49549.1805075365,599.912198718261,6986464.90073197,152302.900832976,102717.143549383,2.94909241943359
1500503,PA,2005,45561.3473233814,615.641168048095,6997324.84088561,144012.474483278,104120.001904412,2.68114826660156
1500503,PA,2006,43385.9140098444,620.914086682128,7010133.14501662,135739.446841236,101754.528541546,3.0384170715332
1500503,PA,2007,47563.0943571079,622.25464668579,7003478.48715245,136221.056328198,103749.323981249,2.77044730834961
1500503,PA,2008,49479.3019340628,623.863203253173,6998032.67177983,136311.870797675,107185.972879964,3.30631823120117
1500503,PA,2009,54526.9431449198,625.918741955566,6994489.84003181,133892.252308889,108099.172904902,2.8597805480957
1500503,PA,2010,61776.5232888433,634.140616436767,6985557.96467014,138373.347043954,105292.151530473,2.85976315917969
1500503,PA,2011,63266.0382376524,635.212977801513,6981017.61162397,141080.339667453,105634.83529697,2.94910921630859
1500503,PA,2012,54618.0342163627,649.603261804198,6996471.64203052,133811.926355362,106083.099900706,2.68114826660156
1500503,PA,2013,51328.6849292767,650.318341345214,7003194.0194872,128146.120247173,108314.80551321,3.03839479980469
1500503,PA,2014,48542.8347404051,670.609238287353,7007683.08056698,129457.900449753,105279.791442154,2.77047544555664
1500503,PA,2015,53055.4973151306,705.556902728271,7002149.10826718,126238.2538557,109485.978735578,2.59183670654297
1500503,PA,2016,63126.0005994329,712.618302416992,6986179.60644457,136593.054213485,105023.115516538,2.59183661499023
1500503,PA,2017,61292.7706712713,729.421436328124,6990013.86069006,133546.652792785,106051.778806436,2.50251618652344
1500503,PA,2018,74162.767501678,728.885196795653,6969205.22914402,139017.214897198,108520.387657176,2.50251618652344
1500503,PA,2019,76069.9877603701,729.153334918212,6954918.04025012,156068.504787042,103848.61963234,2.68114826660156
1500602,PA,2000,186432.728239161,1052.83790761718,15494510.4541918,119664.445149186,151660.985078626,0.794963629150391
1500602,PA,2001,200369.4089951,1066.67340709839,15487119.6359606,120330.019505253,144435.712698303,0.794963629150391
1500602,PA,2002,238554.487147094,1077.02782072753,15445890.9701709,119043.51495393,148755.450473736,0.794963629150391
1500602,PA,2003,293681.048487477,1136.56519613037,15381453.2470309,118996.855160638,158053.734691332,0.794963629150391
1500602,PA,2004,345127.817911027,1172.89504715577,15327646.5337287,118606.63104568,160767.572833965,0.794963629150391
1500602,PA,2005,397048.16574315,1205.47594154664,15269925.8422704,123766.065686212,161375.8125958,0.883292987060547
1500602,PA,2006,431348.65316107,1226.0957751465,15228311.1284526,128057.885009916,164377.599838409,0.883292987060547
1500602,PA,2007,456929.392169501,1668.10990859988,15202879.1147496,129719.389209021,162125.356200481,0.883292987060547
1500602,PA,2008,485011.512796523,1682.65686076053,15178056.745087,129865.806630363,158704.640862517,0.883292987060547
1500602,PA,2009,510790.80281386,1705.91297787479,15144112.821668,136906.975156498,159805.026279485,0.706634527587891
1500602,PA,2010,525089.101122553,1814.96359072881,15133189.1631427,135990.812523955,157237.498515733,0.706634527587891
1500602,PA,2011,552651.478593523,1910.80189352425,15102320.8487807,141402.847720563,155035.561907335,0.706634527587891
1500602,PA,2012,575153.062645501,1988.20130039068,15083973.2486685,139643.381395072,152563.644886247,0.706634527587891
1500602,PA,2013,590338.680180074,2028.81905955207,15070139.2561503,133958.329802203,156856.45370371,0.706634527587891
1500602,PA,2014,622326.849896477,2392.32013799443,15039994.2432149,136563.821353827,152044.392621831,0.618305169677734
1500602,PA,2015,647931.46279071,2824.90101778562,15007095.5865336,135059.180513138,160410.496369805,0.618305169677734
1500602,PA,2016,681039.067088465,2854.48671488035,14969268.4921855,138780.709059359,161379.313823212,0.176658837890625
1500602,PA,2017,710239.353700005,2985.15887059334,14935942.751225,141874.617957771,162280.187117938,0.176658837890625
1500602,PA,2018,774922.435960432,3127.69342608054,14867875.639769,143930.216596785,163466.083118982,0.176658837890625
1500602,PA,2019,796564.991543251,3147.28579625875,14856679.3133755,140656.763025828,156273.715130523,0.176658837890625
1500701,PA,2000,959.220116033934,0.0,671931.942976661,6312.19204501355,12093.147540753,
1500701,PA,2001,921.495608825682,0.0,671930.324234113,6334.99856841447,12109.6842671143,
1500701,PA,2002,1337.97573997192,0.0,672320.830139349,5760.75260023828,11876.9441989257,
1500701,PA,2003,672.633164611815,0.0,672829.131581962,4975.27508667604,12819.4628452271,
1500701,PA,2004,882.61078215332,0.0,671388.76037654,6195.74622832657,12829.385291455,
1500701,PA,2005,2123.19030895996,0.0,670062.543281493,6559.47573758552,12551.2933504395,
1500701,PA,2006,1471.78785164184,0.0,671130.440373585,5680.30490061047,13013.9695526367,
1500701,PA,2007,1955.76478958742,52.1112344116212,670591.049776809,5508.77103524777,13188.8058424133,
1500701,PA,2008,1453.90754936523,64.1781528198246,670610.364219261,6319.55566437396,12848.4970926514,
1500701,PA,2009,1197.25613480225,67.3066133850103,671114.987536619,6905.78886700465,12011.1635266601,
1500701,PA,2010,2910.0170845947,68.2004589355474,668180.599575965,7685.91771896979,12451.7678400024,
1500701,PA,2011,3859.89914538575,71.7758423461919,668125.24355613,6953.34544140642,12286.2386932068,
1500701,PA,2012,3797.87521679694,72.4015348205572,667801.715568744,6773.05842966315,12851.4519284486,
1500701,PA,2013,1612.93761868286,77.4964576721197,670925.386454627,5532.2048015808,13148.4773459105,
1500701,PA,2014,1684.88434789428,84.3790688781741,671037.0409778,5958.78195439457,12531.4163294983,
1500701,PA,2015,1966.28764427489,84.3790688781741,669235.518512393,6803.00535375401,13207.3120991578,
1500701,PA,2016,3507.9384366028,89.7421421264649,668925.882432289,6073.11523198863,12699.8244354554,
1500701,PA,2017,2658.35560222168,90.8147566772462,670827.426170209,4865.06343012084,12854.8427192383,
1500701,PA,2018,3396.60023900758,91.7979868835451,668705.149178778,6997.5716725955,12105.3836011962,
1500701,PA,2019,3589.70051707153,93.4069096313479,668140.342086392,7608.6504312868,11864.4027340821,
1500800,PA,2000,876.569878924574,5549.16661104733,10752.7256572992,2.85996804199219,1866.48427409056,
